bnf_name,bnf_code,dose_per_unit,quantity,total_ome
Morph Sulf_Tab 10mg M/R,0407020Q0AAAKAK,10.0,8383437.0,83834370.0
Oxycodone HCl_Tab 10mg M/R,0407020ADAAAFAF,10.0,24189216.0,483784320.0
Paracet/Dihydrocodeine_Tab 500mg/20mg,0407010N0AAAHAH,20.0,6116139.0,12232278.0
Morph Sulf_Gran Sach 20mg M/R,0407020Q0AACVCV,20.0,95991.0,1919820.0
OxyContin_Tab 10mg M/R,0407020ADBCAAAF,10.0,14291066.0,285821320.0
Morph Sulph_Inj 1mg/ml 10ml Pfs,0407020Q0AAFJFJ,300.0,3472.0,2083200.0
Dromadol SR_Tab 100mg,040702040BEABAC,100.0,16110.0,161100.0
Durogesic DTrans_Patch 75mcg,0407020A0BBAGAS,5.4,40.0,21600.0
Candox_Tab 5mg M/R,0407020ADBGACAK,5.0,7.0,70.0
Tramadol 37.5mg / Paracetamol 325mg tablets,040702040AAAUAU,37.5,56773380.0,212900175.0
Maxitram SR 100mg capsules,040702040BPABAH,100.0,4082796.0,40827960.0
Tylex 30mg/500mg capsules,0407010F0BEAAAD,30.0,39161918.0,117485754.0
Targinact 10mg/5mg modified-release tablets,0407020AFBBAAAA,10.0,3106324.0,62126480.0
Tramadol 50mg/5ml oral suspension,040702040AAAZAZ,10.0,73800.0,73800.0
Bunov 5micrograms/hour transdermal patches,0407020B0BUAAAH,0.84,186397.0,15657348.0
Yemex 50micrograms/hour transdermal patches,0407020A0BVACAF,3.6,12985.0,4674600.0
Dypracet 30mg/500mg tablets,0407010N0BFABAI,30.0,16652.0,49956.0
Diamorphine 5mg/5ml oral solution,0407020K0AADKDK,1.0,10700.0,10700.0
Morph Sulph_Oral Soln 10mg/5ml,0407020Q0AACNCN,2.0,473609724.0,947219448.0
Oxycodone HCl_Cap 20mg,0407020ADAAAEAE,20.0,9950087.0,398003480.0
Zamadol SR_Cap 50mg,040702040BDABAG,50.0,815152.0,4075760.0
Abstral_Tab Sublingual 100mcg,0407020A0BJAAAW,0.1,107042.0,1391546.0
Morph Sulph_Cap 120mg M/R,0407020Q0AADVDV,120.0,141244.0,16949280.0
Morph Sulph_Suppos 30mg,0407020Q0AABMBM,30.0,29848.0,895440.0
Tramadol HCl_Oral Dps 100mg/ml,040702040AABBBB,100.0,25300.0,253000.0
Physeptone_Inj 25mg/ml 2ml Amp,0407020M0BBAHA6,50.0,1354.0,203100.0
Codeine Phos_Liq Spec 10mg/5ml,0407020C0AAAYAY,2.0,1250.0,250.0
Morph Sulph_I/V Inf 30mg/30ml Vl,0407020Q0AAFPFP,30.0,112.0,6720.0
MST Continus 60mg tablets,0407020Q0BBACAI,60.0,18573666.0,1114419960.0
Tramadol 50mg modified-release capsules,040702040AAAGAG,50.0,42395691.0,211978455.0
Ibuprofen 200mg / Codeine 12.8mg tablets,1001010J0AAAYAY,12.8,387117.0,495509.76
Abtard 5mg modified-release tablets,0407020ADBMAAAK,5.0,494708.0,4947080.0
Victanyl 12micrograms/hour transdermal patches,0407020A0BMAEAU,0.864,4159.0,359337.6
Targinact 20mg/10mg modified-release tablets,0407020AFBBABAB,20.0,2695246.0,107809840.0
Methadone 20mg/2ml solution for injection ampoules,0407020M0AAA3A3,20.0,38784.0,2327040.0
Co-codaprin 8mg/400mg dispersible tablets,0407010M0AAABAB,8.0,263053.0,210442.4
Renocontin 15mg modified-release tablets,0407020ADBRACAS,15.0,44230.0,1326900.0
Leveraxo 10mg modified-release tablets,0407020ADBPABAF,10.0,5250.0,105000.0
Fentanyl 800microgram sublingual tablets sugar free,0407020A0AABBBB,0.8,67900.0,7061600.0
Buprenorphine 300micrograms/1ml inj ampoules,0407020B0AAAAAA,0.3,34882.0,1046460.0
Physeptone 50mg/2ml solution for injection ampoules,0407020M0BBAHA6,50.0,640.0,96000.0
Oxyargin 10mg/5mg modified-release tablets,0407020AFBDABAA,10.0,253.0,5060.0
Opiodur 50micrograms/hour transdermal patches (Pfizer),0407020A0BRAEAF,3.6,1812.0,652320.0
Hydromorphone HCl_Cap 2mg M/R,040702050AAAFAF,2.0,249863.0,2498630.0
Marol_Tab 150mg M/R (Teva),040702040BNAEAD,150.0,439650.0,6594750.0
Nobligan ret_Tab 100mg,040702040BMAAAC,100.0,172.0,1720.0
Tilodol SR_Tab 100mg,040702040BSAAAC,100.0,4594.0,45940.0
Longtec 10mg modified-release tablets,0407020ADBEABAF,10.0,48583411.0,971668220.0
Morphine 60mg modified-release tablets,0407020Q0AAAIAI,60.0,10630385.0,637823100.0
Longtec 80mg modified-release tablets,0407020ADBEAEAI,80.0,8541634.0,1366661440.0
Hydromorphone 2mg modified-release capsules,040702050AAAFAF,2.0,372076.0,3720760.0
BuTrans 10micrograms/hour transdermal patches,0407020B0BEABAI,1.68,2774808.0,466167744.0
Tapentadol 150mg modified-release tablets,0407020AGAAAEAE,150.0,3689334.0,221360040.0
DHC Continus 90mg tablets,0407020G0BBABAE,90.0,1249044.0,11241396.0
Co-codamol 12.8mg/500mg tablets,0407010F0AAAPAP,12.8,2740959.0,3508427.52
Shortec 10mg/1ml solution for injection ampoules,0407020ADBJADAL,10.0,16631.0,332620.0
Victanyl 75micrograms/hour transdermal patches,0407020A0BMACAG,5.4,9254.0,4997160.0
Onexila XL 10mg tablets,0407020ADBQAAAF,10.0,7363.0,147260.0
Codafen Continus tablets,1001010J0B8AAAR,8.0,840.0,672.0
Co-Codamol Eff_Tab 8mg/500mg,0407010F0AAACAC,8.0,198609367.0,158887493.6
Tylex_Tab Eff 30mg/500mg,0407010F0BEABAF,30.0,5458075.0,16374225.0
Tapentadol HCl_Tab 75mg,0407020AGAAABAB,75.0,69385.0,2081550.0
Oxylan_Tab 40mg M/R,0407020ADBFADAH,40.0,5256.0,420480.0
Distalgesic_Tab 32.5mg/325mg,0407010Q0BDAAAA,32.5,724.0,2353.0
Zomorph 30mg modified-release capsules,0407020Q0BKABEG,30.0,148665534.0,4459966020.0
Fentanyl 300microgram sublingual tablets sugar free,0407020A0AAAYAY,0.3,77905.0,3038295.0
Solpadol 30mg/500mg capsules,0407010F0BGACAD,30.0,17773873.0,53321619.0
Bupeaze 70micrograms/hour transdermal patches,0407020B0BIACAG,6.72,123073.0,82705056.0
Morphine 100mg modified-release tablets,0407020Q0AAAHAH,100.0,2733485.0,273348500.0
Hapoctasin 52.5micrograms/hour transdermal patches,0407020B0BGABAF,5.04,86759.0,43726536.0
Shortec 10mg/ml concentrate oral solution,0407020ADBJAHAB,10.0,1016099.0,20321980.0
Abstral 300microgram sublingual tablets,0407020A0BJACAY,0.3,131868.0,5142852.0
Cyclimorph 15 solution for injection 1ml ampoules,040702020BBABAB,15.0,47934.0,1438020.0
Reltebon 30mg modified-release tablets,0407020ADBKAGAR,30.0,816059.0,48963540.0
Maneo 150mg modified-release tablets,040702040BUABAD,150.0,14793.0,221895.0
Opiodur 50micrograms/hour transdermal patches (RX Farma),0407020A0BRAHAF,3.6,1360.0,489600.0
Co-Codamol Eff_Pdr Sach 30mg/500mg,0407010F0AAAQAQ,30.0,200.0,600.0
Osmanil 25micrograms/hour transdermal patches,0407020A0BLAAAE,1.8,18691.0,3364380.0
Solpadol_Tab Eff 30mg/500mg,0407010F0BGAAAF,30.0,52068814.0,156206442.0
Morph Sulf_Tab 10mg,0407020Q0AACDCD,10.0,2767169.0,27671690.0
Pentazocine HCl_Tab 25mg,0407020T0AAABAB,25.0,905836.0,8378983.0
Mezolar Matrix_TransdermalPatch100mcg/hr,0407020A0BFAEAH,7.2,100649.0,72467280.0
Co-Dydramol_Oral Susp 10mg/500mg/5ml,0407010N0AAAGAG,2.0,345938.0,69187.6
Gppe Inj_Pamergan P 100 2ml Amp,0407020V0AAAIAI,100.0,101.0,2424.0
Larapam SR_Tab 150mg,040702040BGABAI,150.0,10926.0,163890.0
Morph Sulph_Inj 5mg/5ml Amp,0407020Q0AAA9A9,5.0,5.0,50.0
Methadone 5mg tablets,0407020M0AAAEAE,5.0,26650718.0,399760770.0
MXL 150mg capsules,0407020Q0BIAEDW,150.0,284451.0,42667650.0
Tramulief SR 150mg tablets,040702040BKABAD,150.0,4685745.0,70286175.0
Effentora 200microgram buccal tablets,0407020A0BKABBD,0.2,261027.0,6786702.0
Tramadol 75mg / Paracetamol 650mg tablets,040702040AABCBC,75.0,4436.0,33270.0
Osmach 75micrograms/hour transdermal patches,0407020A0BHACAG,5.4,410.0,221400.0
Palladone 10mg/1ml solution for injection ampoules,040702050BBAJAN,10.0,21.0,1050.0
Morphine sulfate 10mg/10ml inj pre-filled syringes,0407020Q0AAFJFJ,300.0,409.0,245400.0
Morphine sulfate 2.5mg/5ml solution for injection ampoules,0407020Q0AAAEAE,20.0,10.0,400.0
Tramadol HCl_Tab 100mg M/R           &gn,040702040AAAVAV,100.0,1358977.0,13589770.0
Methadone HCl_Inj 10mg/ml 5ml Amp,0407020M0AAANAN,50.0,97709.0,14656350.0
Osmach_Transdermal Patch 100mcg/hr,0407020A0BHADAH,7.2,807.0,581040.0
Codeine Phos_Oral Soln 6.75mg/5ml,0407020C0AABABA,1.35,8000.0,1080.0
Codeine Phos_Liq Spec 30mg/5ml,0407020C0AAAPAP,6.0,1760.0,1056.0
Morph Sulph_Inj 30mg/ml 10ml Amp,0407020Q0AAFKFK,300.0,593.0,355800.0
Longtec 20mg modified-release tablets,0407020ADBEACAG,20.0,37173197.0,1486927880.0
Effentora 400microgram buccal tablets,0407020A0BKACBE,0.4,142533.0,7411716.0
Oxycodone 15mg modified-release tablets,0407020ADAAASAS,15.0,3642247.0,109267410.0
OxyContin 30mg modified-release tablets,0407020ADBCAHAR,30.0,2489844.0,149390640.0
Tramadol 50mg orodispersible tablets sugar free,040702040AAATAT,50.0,4881412.0,24407060.0
OxyNorm 20mg capsules,0407020ADBBAEAE,20.0,6691945.0,267677800.0
Tapentadol 20mg/ml oral solution sugar free,0407020AGAAAHAH,20.0,1183715.0,9469720.0
Tramadol 400mg modified-release tablets,040702040AAANAN,400.0,737906.0,29516240.0
Busiete 10micrograms/hour transdermal patches,0407020B0BRABAI,1.68,1474.0,247632.0
Panitaz 5micrograms/hour transdermal patches,0407020B0BLAAAH,0.84,22048.0,1852032.0
Zamadol 24hr 200mg modified-release tablets,040702040BDAIAE,200.0,216290.0,4325800.0
Morphine sulfate 10mg/10ml solution for injection ampoules,0407020Q0AAGAGA,10.0,3394.0,67880.0
Filnarine SR 60mg tablets,0407020Q0BMACAI,60.0,57904.0,3474240.0
Oxylan 10mg modified-release tablets (Actavis),0407020ADBFAGAF,10.0,84.0,1680.0
Recivit 400microgram sublingual tablets,0407020A0BTABAZ,0.4,660.0,34320.0
Morphine 20mg modified-release capsules,0407020Q0AADZDZ,20.0,30.0,600.0
Methadone 20mg/1ml solution for injection ampoules,0407020M0AAA8A8,20.0,21.0,1260.0
Buprenorphine_Patch 5mcg/hr (7day),0407020B0AAAHAH,0.84,4480285.0,376343940.0
Cyclimorph 15_Inj 1ml Amp,040702020BBABAB,15.0,56021.0,1680630.0
Fencino_Transdermal Patch 25mcg/hr,0407020A0BQABAE,1.8,296888.0,53439840.0
Mezolar Matrix_TransdermalPatch 75mcg/hr,0407020A0BFADAG,5.4,73179.0,39516660.0
Morph Sulf_Inj 30mg/1ml Amp,0407020Q0AAADAD,30.0,66161.0,3969660.0
Meptid_Tab 200mg,0407020L0BBAAAB,200.0,1243804.0,7462824.0
Longtec_Tab 40mg M/R,0407020ADBEADAH,40.0,268925.0,21514000.0
Fentanyl_Tab Buccal 800mcg S/F,0407020A0AABGBG,0.8,57625.0,5993000.0
Morph Sulph_Liq Spec 20mg/5ml,0407020Q0AADYDY,4.0,23970.0,95880.0
Morph HCl_Suppos 30mg,0407020P0AAACAC,30.0,40.0,1200.0
Tramulief SR 100mg tablets,040702040BKAAAC,100.0,27300325.0,273003250.0
OxyNorm 10mg/1ml solution for injection ampoules,0407020ADBBAFAL,10.0,103903.0,2078060.0
BuTrans 15micrograms/hour transdermal patches,0407020B0BEADAK,2.52,247480.0,62364960.0
Bunov 10micrograms/hour transdermal patches,0407020B0BUABAI,1.68,164973.0,27715464.0
Hapoctasin 35micrograms/hour transdermal patches,0407020B0BGAAAE,3.36,117011.0,39315696.0
Fentanyl 400microgram buccal tablets sugar free,0407020A0AABEBE,0.4,425954.0,22149608.0
Renocontin 20mg modified-release tablets,0407020ADBRADAG,20.0,176192.0,7047680.0
Durogesic 100micrograms transdermal patches,0407020A0BBADAH,7.2,438.0,315360.0
Carexil 10mg modified-release tablets,0407020ADBDABAF,10.0,4690.0,93800.0
Dihydrocodeine Tart_Tab 60mg M/R,0407020G0AAADAD,60.0,35183552.0,211101312.0
Morph Sulph_Tab 60mg M/R,0407020Q0AAAIAI,60.0,5664660.0,339879600.0
Zomorph_Cap 10mg,0407020Q0BKAAEF,10.0,71223172.0,712231720.0
Tylex_Cap 30mg/500mg,0407010F0BEAAAD,30.0,36219659.0,108658977.0
Methadone HCl_Inj 50mg/ml 1ml Amp,0407020M0AAACAC,50.0,354627.0,53194050.0
Tramadol HCl_Tab 200mg M/R           &gn,040702040AAAXAX,200.0,602078.0,12041560.0
Zamadol SR_Cap 150mg,040702040BDADAI,150.0,319037.0,4785555.0
Morph Sulph_Suppos 15mg,0407020Q0AABLBL,15.0,33724.0,505860.0
Tilofyl_Patch 75mcg/hr,0407020A0BDACAG,5.4,1588.0,857520.0
Morph HCl_Liq Spec 15mg/5ml,0407020P0AAAXAX,3.0,300.0,900.0
Diamorph HCl_Reefer 120mg,0407020K0AAEVEV,120.0,56.0,6720.0
Pethidine 50mg tablets,0407020V0AAACAC,50.0,10449173.0,52245865.0
Physeptone 10mg/1ml solution for injection ampoules,0407020M0BBABAV,10.0,51763.0,1552890.0
Fentanyl 100micrograms/dose nasal spray,0407020A0AABJBJ,1.0,43402.0,6944320.0
Diamorphine 100mg/5ml oral solution,0407020K0AADXDX,20.0,64283.0,1285660.0
Codeine 30mg/5ml oral solution,0407020C0AAAPAP,6.0,600.0,360.0
Morphine hydrochloride 30mg suppositories,0407020P0AAACAC,30.0,246.0,7380.0
Dihydrocodeine 30mg/5ml oral solution,0407020G0AAAMAM,6.0,4300.0,2580.0
Breakyl 400microgram buccal films,0407020A0BSABBU,0.4,50.0,3600.0
Mst Continus_Tab 30mg,0407020Q0BBABAL,30.0,30442211.0,913266330.0
Zomorph_Cap 200mg,0407020Q0BKAEEI,200.0,1229216.0,245843200.0
Fentalis Reservoir_T/Derm Patch 50mcg/hr,0407020A0BGABAF,3.6,34339.0,12362040.0
Mst Continus_Tab 200mg,0407020Q0BBAEAG,200.0,1018257.0,203651400.0
Morph Sulph_Gran Sach 100mg M/R,0407020Q0AADDDD,100.0,53384.0,5338400.0
Co-Codaprin_Tab 8mg/400mg,0407010M0AAAAAA,8.0,4596.0,3676.8
Osmanil_Transdermal Patch 100mcg/hr,0407020A0BLADAH,7.2,6170.0,4442400.0
Codeine Phos_Suppos 30mg,0407020C0AAASAS,30.0,276.0,828.0
Dihydrocodeine 120mg modified-release tablets,0407020G0AAAFAF,120.0,20423751.0,245085012.0
Oxeltra 80mg modified-release tablets,0407020ADBLABAI,80.0,218786.0,35005760.0
Panitaz 10micrograms/hour transdermal patches,0407020B0BLABAI,1.68,34024.0,5716032.0
Zamadol SR 50mg capsules,040702040BDABAG,50.0,905171.0,4525855.0
MXL 30mg capsules,0407020Q0BIAAEG,30.0,553015.0,16590450.0
Palexia 75mg tablets,0407020AGBBABAB,75.0,46670.0,1400100.0
MST Continus suspension 60mg granules sachets,0407020Q0BBAHDC,60.0,203538.0,12212280.0
Zamadol Melt 50mg tablets,040702040BDAGAT,50.0,586753.0,2933765.0
Actiq 800microgram loz with integral oromucosal applicator,0407020A0BCADAL,0.8,73584.0,5886720.0
Actiq 1.2mg lozenges with integral oromucosal applicator,0407020A0BCAEAN,1.2,53814.0,6457680.0
Carexil 40mg modified-release tablets,0407020ADBDADAH,40.0,954.0,76320.0
Tilodol SR 150mg tablets,040702040BSABAD,150.0,5646.0,84690.0
Opiodur 12micrograms/hour transdermal patches (Pfizer),0407020A0BRAAAU,0.864,1995.0,172368.0
Dihydrocodeine 15mg/5ml oral solution,0407020G0AAANAN,3.0,600.0,180.0
Tramadol HCl_Orodisper Tab 50mg,040702040AAATAT,50.0,3689223.0,18446115.0
Ultramol_Solb Tab,0407010X0BZAAAY,8.0,40158.0,32126.4
Methadone HCl_Inj 25mg/ml 2ml Amp,0407020M0AAA6A6,50.0,38581.0,5787150.0
Palexia_Tab 50mg,0407020AGBBAAAA,50.0,103096.0,2061920.0
Fentanyl_Nsl Spy 400mcg (8D),0407020A0AABPBP,1.6,8302.0,2125312.0
Morph Sulf_Suppos 15mg,0407020Q0AABLBL,15.0,10877.0,163155.0
Marol 200mg modified-release tablets (Teva),040702040BNADAE,200.0,27222097.0,544441940.0
Kapake 30mg/500mg tablets,0407010F0BHAAAH,30.0,37537809.0,112613427.0
Morphine 60mg modified-release capsules,0407020Q0AAEHEH,60.0,6712351.0,402741060.0
Carlosafine 35micrograms/hour transdermal patches,0407020B0BTAAAE,3.36,1416.0,475776.0
Mabron 100mg modified-release tablets (Morningside),040702040BHAAAC,100.0,857614.0,8576140.0
Solpadeine Migraine Ibuprofen & Codeine tablets,1001010J0DGAAAY,12.8,1248.0,1597.44
Diamorphine 100mg powder for solution for injection vials,0407020K0AAEHEH,100.0,10079.0,3023700.0
Leveraxo 5mg modified-release tablets,0407020ADBPAAAK,5.0,1717.0,17170.0
Filnarine SR 100mg tablets,0407020Q0BMADAH,100.0,9506.0,950600.0
Co-dydramol 10mg/500mg oral powder sachets,0407010N0AAAFAF,10.0,100.0,100.0
Fentanyl_Transdermal Patch 100mcg/hr,0407020A0AAAHAH,7.2,2093857.0,1507577040.0
Diamorph HCl_Inj 30mg Amp,0407020K0AAAEAE,30.0,736563.0,66290670.0
Durogesic_Transdermal Patch 50mcg,0407020A0BBABAF,3.6,214.0,77040.0
Tilofyl_Patch 50mcg/hr,0407020A0BDABAF,3.6,2791.0,1004760.0
Fentanyl_Nsl Spy 100mcg (10D),0407020A0AABJBJ,1.0,417.0,66720.0
Meptazinol 200mg tablets,0407020L0AAABAB,200.0,37969805.0,227818830.0
Reltebon 80mg modified-release tablets,0407020ADBKAEAI,80.0,668148.0,106903680.0
Durogesic DTrans 12micrograms/hour transdermal patches,0407020A0BBAMAU,0.864,1661716.0,143572262.4
Oxycodone 120mg modified-release tablets,0407020ADAAAPAP,120.0,1080183.0,259243920.0
OxyContin 60mg modified-release tablets,0407020ADBCAGAQ,60.0,1267273.0,152072760.0
Physeptone 50mg/5ml solution for injection ampoules,0407020M0BBAEAN,50.0,196.0,29400.0
Mabron 100mg modified-release tablets (Teva),040702040BHADAC,100.0,155479.0,1554790.0
Methadone 50mg/1ml solution for injection ampoules,0407020M0AAACAC,50.0,314142.0,47121300.0
Morphine 100mg modified-release granules sachets sugar free,0407020Q0AADDDD,100.0,112997.0,11299700.0
Carlosafine 52.5micrograms/hour transdermal patches,0407020B0BTABAF,5.04,309.0,155736.0
Codipar 15mg/500mg effervescent tablets,0407010F0BVACAW,15.0,283981.0,425971.5
Opiodur 75micrograms/hour transdermal patches (Zentiva),0407020A0BRANAG,5.4,225.0,121500.0
Nubain 10mg/1ml solution for injection ampoules,0407020Y0BBAAAA,10.0,1.0,10.0
Co-Codamol_Tab 15mg/500mg,0407010F0AAAKAK,15.0,351619904.0,527429856.0
Fencino_Transdermal Patch 100mcg/hr,0407020A0BQAEAH,7.2,120348.0,86650560.0
MXL_Cap 90mg,0407020Q0BIACDU,90.0,189807.0,17082630.0
Oxycodone HCl/Naloxone HCl_Tab 10/5mgM/R,0407020AFAAAAAA,10.0,3862354.0,77247080.0
Zeridame SR_Tab 100mg,040702040BLAAAC,100.0,97695.0,976950.0
Longtec_Tab 10mg M/R,0407020ADBEABAF,10.0,533422.0,10668440.0
Dypracet_Tab 30mg/500mg,0407010N0BFABAI,30.0,9366.0,28098.0
Palfium_Tab 5mg,0407020D0BBAAAD,5.0,10096.0,201920.0
Oxylan_Tab 20mg M/R,0407020ADBFACAG,20.0,8120.0,324800.0
Osmach_Transdermal Patch 75mcg/hr,0407020A0BHACAG,5.4,1280.0,691200.0
Tramadol HCl_Tab 75mg M/R,040702040AAAPAP,75.0,280.0,2100.0
Gppe Tab_Solpadeine,0407010X0AAAJAJ,8.0,1068.0,854.4
Morphine sulfate 10mg/5ml oral solution,0407020Q0AACNCN,2.0,2577939168.0,5155878336.0
Mezolar Matrix 25micrograms/hour transdermal patches,0407020A0BFABAE,1.8,1581369.0,284646420.0
Tapentadol 100mg modified-release tablets,0407020AGAAADAD,100.0,11247286.0,449891440.0
Bupramyl 5micrograms/hour transdermal patches,0407020B0BQAAAH,0.84,3791.0,318444.0
Tramquel SR 150mg capsules,040702040BJACAI,150.0,77232.0,1158480.0
Actiq 400microgram loz with integral oromucosal applicator,0407020A0BCABAJ,0.4,231754.0,9270160.0
Tramquel SR 50mg capsules,040702040BJAAAG,50.0,246290.0,1231450.0
Palexia 20mg/ml oral solution,0407020AGBBAHAH,20.0,37162.0,297296.0
Morcap SR 100mg capsules,0407020Q0BJACEB,100.0,88.0,8800.0
Morph Sulph_Cap 30mg M/R,0407020Q0AAEGEG,30.0,5825473.0,174764190.0
Solpadeine Max_Tab 12.8mg/500mg,0407010F0BPAAAP,12.8,123636.0,158254.08
Filnarine SR_Tab 10mg,0407020Q0BMAAAK,10.0,775142.0,7751420.0
Filnarine SR_Tab 30mg,0407020Q0BMABAL,30.0,399449.0,11983470.0
Morph Sulf_Inj 1mg/ml 10ml Pfs,0407020Q0AAFJFJ,300.0,484.0,290400.0
Instanyl_Nsl Spy 100mcg/0.1ml Ud (6D),0407020A0BNAHBR,0.6,1593.0,152928.0
Morph Sulph_Liq Spec 5mg/5ml,0407020Q0AADNDN,1.0,11460.0,11460.0
Dihydrocodeine Tart_Liq Spec 60mg/5ml,0407020G0AAARAR,12.0,1050.0,1260.0
Oxycodone 5mg/5ml oral solution sugar free,0407020ADAAAAAA,1.0,426380391.0,852760782.0
Oxycodone 10mg modified-release tablets,0407020ADAAAFAF,10.0,29919486.0,598389720.0
Diamorphine 10mg powder for solution for injection ampoules,0407020K0AAABAB,10.0,2559129.0,76773870.0
BuTrans 5micrograms/hour transdermal patches,0407020B0BEAAAH,0.84,2852564.0,239615376.0
Longtec 15mg modified-release tablets,0407020ADBEAGAS,15.0,5760941.0,172828230.0
Zamadol SR 200mg capsules,040702040BDAEAJ,200.0,813253.0,16265060.0
Carlosafine 70micrograms/hour transdermal patches,0407020B0BTACAG,6.72,533.0,358176.0
Distalgesic 32.5mg/325mg tablets,0407010Q0BDAAAA,32.5,838.0,2723.5
Morphine hydrochloride 1mg/1ml inj ampoules,0407020P0AABBBB,1.0,45.0,90.0
Morphine hydrochloride 10mg/10ml inj pre-filled syringes,0407020P0AAAZAZ,10.0,70.0,1400.0
OxyNorm_Oral Soln 5mg/5ml S/F,0407020ADBBAAAA,1.0,50263451.0,100526902.0
Solpadol_Cap 30mg/500mg,0407010F0BGACAD,30.0,11327678.0,33983034.0
Targinact_Tab 5mg/2.5mg M/R,0407020AFBBACAC,5.0,904154.0,9041540.0
Tramadol HCl_Tab 300mg M/R,040702040AAAMAM,300.0,619611.0,18588330.0
Tramquel SR_Cap 200mg,040702040BJADAJ,200.0,65295.0,1305900.0
Morph Sulph_Inj 20mg/2ml Amp,0407020Q0AADIDI,20.0,1177.0,47080.0
Oxylan_Tab 5mg M/R (Actavis UK Ltd),0407020ADBFAFAK,5.0,140.0,1400.0
Bepro_Syr 6.75mg/5ml,0407020C0BBAABA,1.35,300.0,40.5
Morphine 5mg modified-release tablets,0407020Q0AACGCG,5.0,20171822.0,100859110.0
Morphine sulfate 20mg/1ml solution for injection ampoules,0407020Q0AAAFAF,20.0,358829.0,14353160.0
Morphine 15mg modified-release tablets,0407020Q0AACFCF,15.0,12040272.0,180604080.0
Co-proxamol 32.5mg/325mg tablets,0407010Q0AAAAAA,32.5,46271730.0,150383122.5
Zydol SR 200mg tablets,040702040BBAEAE,200.0,1701652.0,34033040.0
Targinact 40mg/20mg modified-release tablets,0407020AFBBADAD,40.0,1085458.0,86836640.0
Temgesic 200microgram sublingual tablets,0407020B0BBAAAB,0.2,6022629.0,72271548.0
Hydromorphone 8mg modified-release capsules,040702050AAACAC,8.0,365290.0,14611600.0
MXL 90mg capsules,0407020Q0BIACDU,90.0,324882.0,29239380.0
Tephine 400microgram sublingual tablets,0407020B0BFABAD,0.4,15496.0,371904.0
Zomestine 5mg modified-release tablets,0407020ADBNACAK,5.0,4602.0,46020.0
Codeine 15mg suppositories,0407020C0AAAQAQ,15.0,238.0,357.0
Palfium 5mg tablets,0407020D0BBAAAD,5.0,196.0,3920.0
Morph Sulf_Inj 10mg/1ml Amp,0407020Q0AAABAB,10.0,408790.0,8175800.0
OxyNorm_Cap 20mg,0407020ADBBAEAE,20.0,6715033.0,268601320.0
Morph Sulph_Gran Sach 60mg M/R,0407020Q0AADCDC,60.0,86282.0,5176920.0
Tilodol SR_Tab 200mg,040702040BSACAE,200.0,3499.0,69980.0
Oxeltra 10mg modified-release tablets,0407020ADBLAFAF,10.0,1614830.0,32296600.0
MST Continus 10mg tablets,0407020Q0BBAAAK,10.0,87524192.0,875241920.0
Morphine 30mg modified-release capsules,0407020Q0AAEGEG,30.0,23557577.0,706727310.0
Co-dydramol 20mg/500mg tablets,0407010N0AAAHAH,20.0,28552062.0,57104124.0
Eroset 500mg/10mg tablets,0407010N0BIAAAA,10.0,1905810.0,1905810.0
OxyContin 80mg modified-release tablets,0407020ADBCADAI,80.0,2361006.0,377760960.0
Diamorphine 30mg powder for solution for injection ampoules,0407020K0AAAEAE,30.0,1079812.0,97183080.0
Buprenorphine 35micrograms/hour transdermal patches,0407020B0AAAEAE,3.36,2147568.0,721582848.0
MST Continus suspension 200mg granules sachets,0407020Q0BBAJDE,200.0,26096.0,5219200.0
Yemex 25micrograms/hour transdermal patches,0407020A0BVABAE,1.8,19007.0,3421260.0
Instanyl 100micrograms/dose nasal spray,0407020A0BNAHBJ,1.0,18.0,2880.0
Zomestine 80mg modified-release tablets,0407020ADBNAAAI,80.0,1771.0,283360.0
Diconal tablets,0407020H0BBAAAB,10.0,3478.0,17390.0
Buprenorphine_Tab Subling 200mcg S/F,0407020B0AAABAB,0.2,18097591.0,217171092.0
Fentanyl_Transdermal Patch 75mcg/hr,0407020A0AAAGAG,5.4,1509398.0,815074920.0
Remedeine Fte_Tab,0407010N0BGABAI,30.0,4625964.0,13877892.0
Diamorph HCl_Inj 5mg Amp,0407020K0AAAAAA,5.0,961189.0,14417835.0
Morphgesic SR_Tab 30mg,0407020Q0BNABAL,30.0,2738711.0,82161330.0
Fencino_Transdermal Patch 12mcg/hr,0407020A0BQAAAU,0.864,226696.0,19586534.4
MXL_Cap 150mg,0407020Q0BIAEDW,150.0,189596.0,28439400.0
Pethidine HCl_Inj 10mg/ml 5ml Amp,0407020V0AAAPAP,50.0,344.0,4128.0
Durogesic_Transdermal Patch 100mcg,0407020A0BBADAH,7.2,620.0,446400.0
Hapoctasin_Patch 35mcg/hr,0407020B0BGAAAE,3.36,4.0,1344.0
Invodol SR_Tab 100mg,040702040BTAAAV,100.0,242.0,2420.0
Morph Sulph_Liq Spec 1g/5ml,0407020Q0AAERER,200.0,1000.0,200000.0
Buprenorphine 5micrograms/hour transdermal patches,0407020B0AAAHAH,0.84,9071335.0,761992140.0
Longtec 120mg modified-release tablets,0407020ADBEAFAP,120.0,1569787.0,376748880.0
Oxycodone 10mg capsules,0407020ADAAADAD,10.0,22285911.0,445718220.0
