bnf_name,bnf_code,dose_per_unit,quantity,total_ome
Emcozin 30mg/500mg tablets,0407010F0BYAAAH,30.0,4353093.0,13059279.0
Palladone SR 4mg capsules,040702050BBADAG,4.0,129936.0,2598720.0
Co-dydramol 7.46mg/500mg tablets,0407010N0AAAJAJ,7.46,33914.0,25299.84
Fentanyl 400micrograms/dose nasal spray,0407020A0AABPBP,0.4,118105.0,7558720.0
Tilofyl_Patch 25mcg/hr,0407020A0BDAAAE,1.8,4131.0,743579.99
Brimisol PR 200mg tablets,040702040BWABAE,200.0,591.0,11820.0
Fentanyl_Nsl Spy 50mcg (10D),0407020A0AABHBH,0.05,893.0,7144.0
Turgeon 52.5micrograms/hour transdermal patches,0407020B0BSABAF,5.04,1872.0,943487.97
Zamadol 24hr 400mg modified-release tablets,040702040BDAKAN,400.0,130002.0,5200080.0
Renocontin 40mg modified-release tablets,0407020ADBRAFAH,40.0,76555.0,4593300.0
Oxycodone 5mg/5ml oral solution,0407020ADAAAJAJ,1.0,170793.0,256189.5
Victanyl 12micrograms/hour transdermal patches,0407020A0BMAEAU,0.864,3981.0,343958.4
Fentanyl 1.6mg lozenges,0407020A0AAAPAP,1.6,232947.0,48452976.0
Tilofyl 50micrograms/hour transdermal patches,0407020A0BDABAF,3.6,901.0,324360.0
Oxylan 5mg modified-release tablets (Chanelle Medical),0407020ADBFAAAK,5.0,70912.0,531840.0
Effentora 400microgram buccal tablets,0407020A0BKACBE,0.4,138829.0,7219108.0
Durogesic 25micrograms transdermal patches,0407020A0BBAAAE,1.8,782.0,140760.0
Co-proxamol 32.5mg/325mg/5ml oral suspension,0407010Q0AAADAD,6.5,24364.0,15836.6
Palexia SR 200mg tablets,0407020AGBBAFAF,200.0,210181.0,16814480.0
Oxylan_Tab 20mg M/R,0407020ADBFACAG,20.0,8120.0,243600.0
Panadol Ultra 12.8mg/500mg tablets,0407010F0BIAAAP,12.8,60800.0,77824.0
Co-dydramol 10mg/500mg/5ml oral solution,0407010N0AAACAC,2.0,85854.0,17170.8
Relevtec 70micrograms/hour transdermal patches,0407020B0BPACAG,6.72,24185.0,16252319.48
Turgeon 70micrograms/hour transdermal patches,0407020B0BSACAG,6.72,2357.0,1583903.95
Fentanyl 50micrograms/dose nasal spray,0407020A0AABHBH,0.05,2092.0,16736.0
Co-dydramol 10mg/500mg/5ml oral suspension,0407010N0AAAGAG,2.0,299630.0,59926.0
Methadone 20mg/2ml solution for injection ampoules,0407020M0AAA3A3,10.0,38784.0,1163520.0
Zomestine 20mg modified-release tablets,0407020ADBNAEAG,20.0,27986.0,839580.0
Tilofyl 100micrograms/hour transdermal patches,0407020A0BDADAH,7.2,535.0,385200.0
Fentanyl 100micrograms/dose nasal spray,0407020A0AABJBJ,0.1,43247.0,691952.0
Pethidine HCl_Liq Spec 25mg/5ml,0407020V0AAARAR,5.0,1860.0,930.0
Methadone 50mg/2ml solution for injection ampoules,0407020M0AAA6A6,25.0,20260.0,1519500.0
Fentanyl 800microgram sublingual tablets sugar free,0407020A0AABBBB,0.8,66734.0,6940336.0
Physeptone_Inj 10mg/ml 2ml Amp,0407020M0BBACA3,10.0,3691.0,110730.0
Shortec 50mg/1ml solution for injection ampoules,0407020ADBJAFAN,50.0,3525.0,528750.0
Busiete 5micrograms/hour transdermal patches,0407020B0BRAAAH,0.84,1462.0,122808.0
Abstral 800microgram sublingual tablets,0407020A0BJAFBB,0.8,135296.0,14070784.0
Victanyl 25micrograms/hour transdermal patches,0407020A0BMAAAE,1.8,27085.0,4875299.96
Shortec 10mg/1ml solution for injection ampoules,0407020ADBJADAL,10.0,16035.0,481050.0
Morphine sulfate 50mg/50ml solution for infusion vials,0407020Q0AAENEN,1.0,1746.0,3492.0
Opiodur 12micrograms/hour transdermal patches (Pfizer),0407020A0BRAAAU,0.864,1995.0,172368.0
Dextromoramide 5mg tablets,0407020D0AAADAD,5.0,9384.0,187680.0
Tilofyl 25micrograms/hour transdermal patches,0407020A0BDAAAE,1.8,1188.0,213840.0
Busiete 20micrograms/hour transdermal patches,0407020B0BRACAJ,3.36,1515.0,509040.0
Carlosafine 35micrograms/hour transdermal patches,0407020B0BTAAAE,3.36,1329.0,446543.99
Tilodol SR 150mg tablets,040702040BSABAD,150.0,5560.0,83400.0
Filnarine SR 100mg tablets,0407020Q0BMADAH,100.0,9506.0,950600.0
Zomestine 40mg modified-release tablets,0407020ADBNABAH,40.0,8128.0,487680.0
Osmanil 100micrograms/hour transdermal patches,0407020A0BLADAH,7.2,8407.0,6053039.95
Opiodur 12micrograms/hour transdermal patches (RX Farma),0407020A0BRAFAU,0.864,2107.0,182044.8
Codeine Phos_Liq Spec 10mg/5ml,0407020C0AAAYAY,2.0,1250.0,250.0
Palexia 75mg tablets,0407020AGBBABAB,75.0,46278.0,1388340.0
Carlosafine 52.5micrograms/hour transdermal patches,0407020B0BTABAF,5.04,285.0,143640.0
Morphine sulfate 5mg/5ml solution for injection ampoules,0407020Q0AAFZFZ,1.0,11086.0,22172.0
Palladone 2.6mg capsules,040702050BBABAD,2.6,157376.0,2045888.0
Maneo 200mg modified-release tablets,040702040BUACAE,200.0,45769.0,915380.0
Mabron 150mg modified-release tablets (Teva),040702040BHAEAD,150.0,21620.0,324300.0
Ixyldone 40mg modified-release tablets,0407020ADBTAFAH,40.0,2168.0,130080.0
Dihydrocodeine 50mg/1ml solution for injection ampoules,0407020G0AAABAB,50.0,3069.0,15345.0
Onexila XL 20mg tablets,0407020ADBQABAG,20.0,6400.0,192000.0
Morphine 100mg modified-release granules sachets sugar free,0407020Q0AADDDD,100.0,112183.0,11218300.0
MST Continus suspension 200mg granules sachets,0407020Q0BBAJDE,200.0,25928.0,5185600.0
Dihydrocodeine 10mg/5ml oral suspension,0407020G0AAAPAP,2.0,63340.0,12668.0
Zeridame SR 100mg tablets,040702040BLAAAC,100.0,115243.0,1152430.0
Buprenorphine 300micrograms/1ml inj ampoules,0407020B0AAAAAA,0.3,34882.0,1046460.0
Marol 150mg modified-release tablets (Morningside),040702040BNABAD,150.0,43720.0,655800.0
Bupramyl 10micrograms/hour transdermal patches,0407020B0BQABAI,1.68,2210.0,371280.0
Effentora 600microgram buccal tablets,0407020A0BKADBF,0.6,64386.0,5022108.0
Yemex 50micrograms/hour transdermal patches,0407020A0BVACAF,3.6,12708.0,4574879.96
Mylafent 50micrograms/hour transdermal patches,0407020A0BUACAF,3.6,1210.0,435600.0
Maneo 150mg modified-release tablets,040702040BUABAD,150.0,14763.0,221445.0
Minjet_Morph Sulf 1mg/ml 10ml Pfs,0407020Q0BEABFJ,1.0,5.0,10.0
Effentora 800microgram buccal tablets,0407020A0BKAEBG,0.8,56152.0,5839808.0
Mabron 200mg modified-release tablets (Teva),040702040BHAFAE,200.0,40572.0,811440.0
Invodol SR 200mg tablets,040702040BTACAE,200.0,44364.0,887280.0
Morphine sulfate 30mg suppositories,0407020Q0AAGCGC,30.0,16874.0,506220.0
Opiodur 50micrograms/hour transdermal patches (Pfizer),0407020A0BRAEAF,3.6,1812.0,652319.99
Buplast 35micrograms/hour transdermal patches,0407020B0BNAAAE,3.36,4914.0,1651103.95
Leveraxo 10mg modified-release tablets,0407020ADBPABAF,10.0,5250.0,78750.0
Methadone 50mg capsules,0407020M0AABLBL,50.0,4929.0,739350.0
Actiq 1.2mg lozenges with integral oromucosal applicator,0407020A0BCAEAN,1.2,53770.0,8388120.0
Mylafent 25micrograms/hour transdermal patches,0407020A0BUABAE,1.8,1192.0,214560.0
Actiq 1.6mg lozenges with integral oromucosal applicator,0407020A0BCAFAP,1.6,43539.0,9056112.0
Actiq 600microgram loz with integral oromucosal applicator,0407020A0BCACAK,0.6,82134.0,6406452.0
Zeridame SR 200mg tablets,040702040BLACAE,200.0,37388.0,747760.0
Oldaram 100mg modified-release tablets,040702040BQAAAC,100.0,6086.0,60860.0
Tephine 400microgram sublingual tablets,0407020B0BFABAD,0.4,15212.0,365088.0
Opiodur 25micrograms/hour transdermal patches (RX Farma),0407020A0BRAGAE,1.8,1510.0,271800.0
Co-codamol 60mg/1000mg tablets,0407010F0AAAYAY,60.0,9294.0,55764.0
Osmanil 12micrograms/hour transdermal patches,0407020A0BLAEAU,0.864,9777.0,844732.79
Opiodur 100micrograms/hour transdermal patches (Zentiva),0407020A0BRAPAH,7.2,285.0,205200.0
Dromadol SR_Tab 150mg,040702040BEACAD,150.0,3316.0,49740.0
Diamorph HCl_Inj 30mg Vl (Dry),0407020K0AAEMEM,30.0,10022.0,901980.0
Osmach_Transdermal Patch 25mcg/hr,0407020A0BHAAAE,1.8,1588.0,285840.0
Tilofyl 75micrograms/hour transdermal patches,0407020A0BDACAG,5.4,1103.0,595620.0
Methadone 100mg capsules,0407020M0AABMBM,100.0,27066.0,8119800.0
Dypracet 20mg/500mg tablets,0407010N0BFAAAH,20.0,16835.0,33670.0
Codis 500_Tab 500mg/8mg,0407010W0BHAAAD,8.0,27118.0,21694.4
Codeine 60mg/1ml solution for injection ampoules,0407020C0AAAAAA,60.0,8881.0,53286.0
Effentora_Tab Buccal 800mcg,0407020A0BKAEBG,0.8,36401.0,3785704.0
Meptazinol 100mg/1ml solution for injection ampoules,0407020L0AAAAAA,100.0,2598.0,7794.0
Onexila XL 40mg tablets,0407020ADBQACAH,40.0,5897.0,353820.0
Codeine Phos_Inj 60mg/ml 1ml Amp,0407020C0AAAAAA,60.0,8203.0,49218.0
Morphine sulfate 10mg/10ml solution for injection ampoules,0407020Q0AAGAGA,1.0,3159.0,6318.0
Buplast 70micrograms/hour transdermal patches,0407020B0BNACAG,6.72,3512.0,2360063.92
Yemex 75micrograms/hour transdermal patches,0407020A0BVADAG,5.4,5152.0,2782079.98
Morphine sulfate 1mg/1ml solution for injection ampoules,0407020Q0AAA4A4,1.0,3166.0,6332.0
Morph Sulf_Gran Sach 200mg M/R,0407020Q0AADEDE,200.0,3525.0,705000.0
Ixyldone 60mg modified-release tablets,0407020ADBTAGAQ,60.0,1722.0,154980.0
Diamorph HCl_Inj 500mg Vl (Dry),0407020K0AAEIEI,500.0,2259.0,3388500.0
Tilofyl_Patch 50mcg/hr,0407020A0BDABAF,3.6,2791.0,1004759.99
Tilofyl_Patch 100mcg/hr,0407020A0BDADAH,7.2,1971.0,1419119.99
Mylafent 75micrograms/hour transdermal patches,0407020A0BUADAG,5.4,1128.0,609120.0
Physeptone_Inj 25mg/ml 2ml Amp,0407020M0BBAHA6,25.0,1354.0,101550.0
Oxylan 80mg modified-release tablets (Chanelle Medical),0407020ADBFAEAI,80.0,17562.0,2107440.0
Zytram SR 150mg tablets,040702040BVAAAD,150.0,4281.0,64215.0
Opiodur 75micrograms/hour transdermal patches (Pfizer),0407020A0BRACAG,5.4,1043.0,563220.0
Syndol Headache Relief tablets,0407010X0BEACAJ,8.0,20645.0,16516.0
Shortec 20mg/2ml solution for injection ampoules,0407020ADBJAEAM,10.0,3084.0,92520.0
Fentanyl 400microgram buccal films sugar free,0407020A0AABUBU,0.4,845.0,43940.0
Morphine 200mg modified-release granules sachets sugar free,0407020Q0AADEDE,200.0,12761.0,2552200.0
Zydol 100mg/2ml solution for injection ampoules,040702040BBABAB,50.0,8968.0,44840.0
Tramadol 75mg / Dexketoprofen 25mg tablets,040702040AABDBD,75.0,708.0,5310.0
Morph Sulph_Inj 10mg/2ml Amp,0407020Q0AABCBC,5.0,250.0,2500.0
Gppe Inj_Pamergan P 100 2ml Amp,0407020V0AAAIAI,50.0,101.0,1212.0
Pethidine 50mg capsules,0407020V0AABFBF,50.0,10260.0,51300.0
Methadone 30mg capsules,0407020M0AABIBI,30.0,17898.0,1610820.0
Morphine hydrochloride 10mg suppositories,0407020P0AAAQAQ,10.0,750.0,7500.0
Osmach_Transdermal Patch 50mcg/hr,0407020A0BHABAF,3.6,972.0,349920.0
Morph Sulph_Inj 1mg/ml 10ml Pfs,0407020Q0AAFJFJ,1.0,3472.0,6944.0
Dromadol SR_Tab 200mg,040702040BEADAE,200.0,6174.0,123480.0
Hydromorphone 2mg/1ml solution for injection ampoules,040702050AAALAL,2.0,1243.0,12430.0
Ixyldone 80mg modified-release tablets,0407020ADBTAHAI,80.0,3038.0,364560.0
Durogesic 75micrograms transdermal patches,0407020A0BBACAG,5.4,110.0,59400.0
Buplast 52.5micrograms/hour transdermal patches,0407020B0BNABAF,5.04,2291.0,1154663.96
Tramadol 75mg / Paracetamol 650mg tablets,040702040AABCBC,75.0,4436.0,33270.0
Oxyact 5mg tablets,0407020ADBUACAT,5.0,5782.0,43365.0
Morphine sulfate 500micrograms/5ml oral solution,0407020Q0AAFDFD,0.1,63013.0,6301.3
Physeptone 50mg/2ml solution for injection ampoules,0407020M0BBAHA6,25.0,640.0,48000.0
Onexila XL 10mg tablets,0407020ADBQAAAF,10.0,7363.0,110445.0
Morphine sulfate 5mg/5ml oral solution,0407020Q0AADNDN,1.0,7710.0,7710.0
Buprenorphine_Inj 300mcg/ml 1ml Amp,0407020B0AAAAAA,0.3,53856.0,1615680.0
Lynlor_Cap 10mg,0407020ADBHABAD,10.0,4611.0,69165.0
Temgesic_Inj 300mcg/ml 1ml Amp,0407020B0BBABAA,0.3,10918.0,327540.0
Morph Sulph_Inj 100mg/50ml Vl,0407020Q0AAELEL,2.0,269.0,1076.0
Fentanyl_Nsl Spy 400mcg (8D),0407020A0AABPBP,0.4,8302.0,531328.0
Fentanyl_Nsl Spy 200mcg (10D),0407020A0AABLBL,0.2,1733.0,55456.0
Morph Sulph_Suppos 20mg,0407020Q0AACRCR,20.0,2018.0,40360.0
Opiodur 100micrograms/hour transdermal patches (Pfizer),0407020A0BRADAH,7.2,886.0,637919.99
Morph Sulph_Inj 10mg/ml 1ml Pfs,0407020Q0AAFCFC,10.0,476.0,9520.0
Diamorphine 40mg impregnated cigarettes,0407020K0AADCDC,40.0,5852.0,234080.0
Morph Sulph_Liq Spec 5mg/5ml,0407020Q0AADNDN,1.0,11460.0,11460.0
Oxylan_Tab 40mg M/R,0407020ADBFADAH,40.0,5256.0,315360.0
Morph Sulf_Liq Spec 500mcg/5ml,0407020Q0AAFDFD,0.1,7555.0,755.5
Paracodol_Cap 8mg/500mg,0407010F0BBAAAB,8.0,3976.0,3180.8
Fentanyl_Nsl Spy 100mcg (10D),0407020A0AABJBJ,0.1,417.0,6672.0
Palfium_Tab 5mg,0407020D0BBAAAD,5.0,10096.0,201920.0
Lynlor_Cap 5mg,0407020ADBHAAAC,5.0,5918.0,44385.0
Zamadol 100mg/2ml solution for injection ampoules,040702040BDAFAB,50.0,655.0,3275.0
Onexila XL 80mg tablets,0407020ADBQADAI,80.0,2337.0,280440.0
Morphine sulfate 20mg suppositories,0407020Q0AACRCR,20.0,1914.0,38280.0
Carexil 20mg modified-release tablets,0407020ADBDACAG,20.0,3950.0,118500.0
Dypracet_Tab 20mg/500mg,0407010N0BFAAAH,20.0,5352.0,10704.0
Leveraxo 5mg modified-release tablets,0407020ADBPAAAK,5.0,1717.0,12877.5
Palfium 5mg tablets,0407020D0BBAAAD,5.0,196.0,3920.0
Ixyldone 20mg modified-release tablets,0407020ADBTADAG,20.0,3572.0,107160.0
Morphine sulfate 10mg/2ml solution for injection ampoules,0407020Q0AABCBC,5.0,188.0,1880.0
Morphine sulfate 10mg/10ml inj pre-filled syringes,0407020Q0AAFJFJ,1.0,409.0,818.0
Zytram SR 200mg tablets,040702040BVADAE,200.0,8770.0,175400.0
Morphine sulfate 50mg/5ml solution for injection ampoules,0407020Q0AAFWFW,10.0,43.0,860.0
Zeridame SR 150mg tablets,040702040BLABAD,150.0,10954.0,164310.0
Ultramol Soluble tablets,0407010X0BZAAAY,8.0,41738.0,33390.4
Meptid 100mg/1ml solution for injection ampoules,0407020L0BBABAA,100.0,586.0,1758.0
Co-codaprin 8mg/400mg tablets,0407010M0AAAAAA,8.0,3550.0,2840.0
Mylafent 100micrograms/hour transdermal patches,0407020A0BUAEAH,7.2,1818.0,1308959.99
Prenotrix 70micrograms/hour transdermal patches,0407020B0BJACAG,6.72,560.0,376319.99
Physeptone 50mg/5ml solution for injection ampoules,0407020M0BBAEAN,10.0,196.0,5880.0
Oldaram 200mg modified-release tablets,040702040BQACAE,200.0,3440.0,68800.0
Tephine_Tab Subling 400mcg,0407020B0BFABAD,0.4,184.0,4416.0
Methadone HCl_Cap 40mg,0407020M0AABTBT,40.0,4859.0,583080.0
Osmach_Transdermal Patch 100mcg/hr,0407020A0BHADAH,7.2,807.0,581040.0
Carexil 80mg modified-release tablets,0407020ADBDAEAI,80.0,770.0,92400.0
Synastone_Inj 25mg/ml 2ml Amp,0407020M0BCACA6,25.0,1017.0,76275.0
Durogesic_Transdermal Patch 75mcg,0407020A0BBACAG,5.4,115.0,62100.0
Oxylan_Tab 5mg M/R,0407020ADBFAAAK,5.0,2648.0,19860.0
Oxyact 10mg tablets,0407020ADBUAAAU,10.0,60.0,900.0
Carexil 5mg modified-release tablets,0407020ADBDAAAK,5.0,3208.0,24060.0
Diamorphine 5mg/5ml oral solution,0407020K0AADKDK,1.0,10700.0,10700.0
Fentanyl 200microgram buccal films sugar free,0407020A0AABTBT,0.2,3348.0,87048.0
Morph Sulph_Liq Spec 20mg/5ml,0407020Q0AADYDY,4.0,23970.0,95880.0
Morph Sulph_Suppos 5mg,0407020Q0AABJBJ,5.0,134.0,670.0
Diamorph HCl_Liq Spec 10mg/5ml,0407020K0AADIDI,2.0,17220.0,34440.0
Morph Sulf_Suppos 10mg,0407020Q0AACQCQ,10.0,3354.0,33540.0
Morphine sulfate 15mg suppositories,0407020Q0AAGDGD,15.0,10315.0,154725.0
Diamorphine 20mg impregnated cigarettes,0407020K0AAEUEU,20.0,6020.0,120400.0
Temgesic 300micrograms/1ml solution for injection ampoules,0407020B0BBABAA,0.3,3282.0,98460.0
Carexil 10mg modified-release tablets,0407020ADBDABAF,10.0,4634.0,69510.0
Diamorph HCl_Liq Spec 5mg/5ml,0407020K0AADKDK,1.0,6745.0,6745.0
Zomestine 80mg modified-release tablets,0407020ADBNAAAI,80.0,1771.0,212520.0
Paracet/Dihydrocod_Tab Sol 500mg/7.46mg,0407010N0AAAKAK,7.46,7390.0,5512.94
Morph Sulph_Suppos 100mg,0407020Q0AABPBP,100.0,570.0,57000.0
Filnarine SR_Tab 200mg,0407020Q0BMAEAG,200.0,2493.0,498600.0
Papaveretum_Inj 40mg/ml 1ml Amp,0407020ABAAAKAK,40.0,529.0,162932.0
Palexia_Tab 75mg,0407020AGBBABAB,75.0,17812.0,534360.0
Morph Sulph_Liq Spec 2mg/5ml,0407020Q0AAFFFF,0.4,650.0,260.0
Morphine sulfate 10mg/1ml inj pre-filled syringes,0407020Q0AAFCFC,10.0,106.0,2120.0
Physeptone 20mg/2ml solution for injection ampoules,0407020M0BBACA3,10.0,1617.0,48510.0
Oldaram_Tab 150mg M/R,040702040BQABAD,150.0,2876.0,43140.0
Durogesic_Transdermal Patch 50mcg,0407020A0BBABAF,3.6,214.0,77040.0
Ixyldone 10mg modified-release tablets,0407020ADBTABAF,10.0,6588.0,98820.0
Oxycodone 20mg tablets,0407020ADAAAVAV,20.0,112.0,3360.0
Mabron_Tab 150mg M/R (Teva),040702040BHAEAD,150.0,12428.0,186420.0
Oxycodone_Suppos 60mg,0407020Z0AAABAB,60.0,8904.0,801360.0
Ixyldone 30mg modified-release tablets,0407020ADBTAEAR,30.0,1540.0,69300.0
Durogesic 100micrograms transdermal patches,0407020A0BBADAH,7.2,438.0,315360.0
Tilodol SR_Tab 200mg,040702040BSACAE,200.0,3499.0,69980.0
Codeine 30mg suppositories,0407020C0AAASAS,30.0,864.0,2592.0
Zomestine 5mg modified-release tablets,0407020ADBNACAK,5.0,4602.0,34515.0
Opiodur 50micrograms/hour transdermal patches (RX Farma),0407020A0BRAHAF,3.6,1350.0,486000.0
Zytram SR 100mg tablets,040702040BVACAC,100.0,34416.0,344160.0
Oxyargin 40mg/20mg modified-release tablets,0407020AFBDADAD,40.0,224.0,13440.0
Recivit 133microgram sublingual tablets,0407020A0BTAABX,0.133,484.0,8368.36
Synastone 50mg/1ml solution for injection ampoules,0407020M0BCABAC,50.0,4464.0,669600.0
Paracodol 8mg/500mg effervescent tablets,0407010F0BBABAC,8.0,484.0,387.2
Tilodol SR_Tab 100mg,040702040BSAAAC,100.0,4594.0,45940.0
Osmach 75micrograms/hour transdermal patches,0407020A0BHACAG,5.4,410.0,221400.0
Morph HCl_Liq Spec 100mg/5ml,0407020P0AAAPAP,20.0,2980.0,59600.0
Durogesic_Transdermal Patch 25mcg,0407020A0BBAAAE,1.8,445.0,80100.0
Pethidine HCl_Cap 50mg,0407020V0AABFBF,50.0,279.0,1395.0
Pethidine HCl_Inj 10mg/ml 5ml Amp,0407020V0AAAPAP,10.0,344.0,825.6
Morphine sulfate 100mg/50ml solution for infusion vials,0407020Q0AAELEL,2.0,216.0,864.0
Carlosafine 70micrograms/hour transdermal patches,0407020B0BTACAG,6.72,489.0,328607.99
Opiodur 100micrograms/hour transdermal patches (RX Farma),0407020A0BRAJAH,7.2,485.0,349200.0
Durogesic 50micrograms transdermal patches,0407020A0BBABAF,3.6,372.0,133920.0
Carexil 40mg modified-release tablets,0407020ADBDADAH,40.0,954.0,57240.0
Brimisol PR 100mg tablets,040702040BWAAAC,100.0,2006.0,20060.0
Minjet_Morph Sulph 1mg/ml 10ml Pfs,0407020Q0BEABFJ,1.0,49.0,98.0
Codeine Phos_Liq Spec 5mg/5ml,0407020C0AAAXAX,1.0,900.0,90.0
Leveraxo 40mg modified-release tablets,0407020ADBPAEAH,40.0,658.0,39480.0
Aceon_Tab 100mg M/R,040702040BRAAAC,100.0,353.0,3530.0
Morph HCl_Suppos 10mg,0407020P0AAAQAQ,10.0,1802.0,18020.0
Co-Codaprin_Tab 8mg/400mg,0407010M0AAAAAA,8.0,4596.0,3676.8
Mylafent 12micrograms/hour transdermal patches,0407020A0BUAAAU,0.864,1210.0,104544.0
Synastone_Inj 10mg/ml 1ml Amp,0407020M0BCAAAV,10.0,204.0,6120.0
Opiodur 25micrograms/hour transdermal patches (Zentiva),0407020A0BRALAE,1.8,711.0,127980.0
Methadone 35mg/3.5ml solution for injection ampoules,0407020M0AAATAT,10.0,6034.0,181020.0
Dromadol SR 200mg tablets,040702040BEADAE,200.0,3236.0,64720.0
Filnarine SR 200mg tablets,0407020Q0BMAEAG,200.0,2780.0,556000.0
Fentanyl 200micrograms/dose nasal spray,0407020A0AABLBL,0.2,3268.0,104576.0
Opiodur 12micrograms/hour transdermal patches (Zentiva),0407020A0BRAKAU,0.864,809.0,69897.6
Morphine hydrochloride 5mg/5ml inj ampoules,0407020P0AABCBC,1.0,156.0,312.0
Recivit 267microgram sublingual tablets,0407020A0BTADBZ,0.267,2268.0,78722.28
Diamorphine 100mg/5ml oral solution,0407020K0AADXDX,20.0,64283.0,1285660.0
Opiodur 75micrograms/hour transdermal patches (Zentiva),0407020A0BRANAG,5.4,170.0,91800.0
Pethidine HCl_Inj 10mg/ml 10ml Amp,0407020V0AAALAL,10.0,183.0,439.2
Leveraxo 20mg modified-release tablets,0407020ADBPACAG,20.0,2560.0,76800.0
Paramol Solb_Tab 500mg/7.46mg,0407010N0BHACAK,7.46,2210.0,1648.66
Zydol_Inj 100mg/2ml Amp,040702040BBABAB,50.0,52.0,260.0
Physeptone_Inj 10mg/ml 5ml Amp,0407020M0BBAEAN,10.0,3173.0,95190.0
Morph Sulph_Inj 30mg/ml 10ml Amp,0407020Q0AAFKFK,30.0,593.0,35580.0
Morph Sulph_Suppos 50mg,0407020Q0AABVBV,50.0,192.0,9600.0
Co-dydramol 7.46mg/500mg effervescent tablets sugar free,0407010N0AAAKAK,7.46,3918.0,2922.83
Dromadol SR 100mg tablets,040702040BEABAC,100.0,396.0,3960.0
Fentanyl 133microgram sublingual tablets sugar free,0407020A0AABXBX,0.133,320.0,5532.8
Osmach 100micrograms/hour transdermal patches,0407020A0BHADAH,7.2,35.0,25200.0
Cynril 800microgram loz with integral oromucosal applicator,0407020A0BWADAL,0.8,1248.0,129792.0
Dypracet 30mg/500mg tablets,0407010N0BFABAI,30.0,16652.0,49956.0
Fentanyl 267microgram sublingual tablets sugar free,0407020A0AABZBZ,0.267,120.0,4165.2
Cynril 200microgram loz with integral oromucosal applicator,0407020A0BWAAAI,0.2,6200.0,161200.0
Prenotrix 35micrograms/hour transdermal patches,0407020B0BJAAAE,3.36,486.0,163295.99
Morph Sulf_Inj 1mg/ml 10ml Pfs,0407020Q0AAFJFJ,1.0,484.0,968.0
Oramorph 100mg/5ml oral solution unit dose vials,0407020Q0BCAJCU,20.0,90.0,1800.0
Opiodur 75micrograms/hour transdermal patches (RX Farma),0407020A0BRAIAG,5.4,679.0,366660.0
Oxyargin 20mg/10mg modified-release tablets,0407020AFBDACAB,20.0,340.0,10200.0
Morphine hydrochloride 10mg/5ml oral solution,0407020P0AAASAS,2.0,12800.0,25600.0
Morphine sulfate 2.5mg/5ml solution for injection ampoules,0407020Q0AAAEAE,0.5,10.0,10.0
Dihydrocodeine Tart_Liq Spec 30mg/5ml,0407020G0AAAMAM,6.0,29510.0,17706.0
Generic Solpadeine Plus tablets,0407010X0AAAJAJ,8.0,894.0,715.2
Morph Sulph_Inj 5mg/10ml Amp,0407020Q0AAA8A8,0.5,218.0,218.0
Hydromorphone 10mg/1ml solution for injection ampoules,040702050AAANAN,10.0,1750.0,87500.0
Medocodene 30mg/500mg capsules,0407010F0BRAAAD,30.0,1000.0,3000.0
Dolocodon PR 20mg tablets,0407020ADBIAAAG,20.0,56.0,1680.0
Zytram SR 75mg tablets,040702040BVABAP,75.0,2533.0,18997.5
Papaveretum 30mg/1ml solution for injection ampoules,0407020ABAAAPAP,30.0,160.0,36960.0
Oxycodone 40mg/5ml / Naloxone 20mg/5ml oral suspension,0407020AFAAAEAE,8.0,1280.0,15360.0
Oldaram 150mg modified-release tablets,040702040BQABAD,150.0,1076.0,16140.0
Morph Sulph_Liq Spec 500mcg/5ml,0407020Q0AAFDFD,0.1,17294.0,1729.4
Morph Sulph_Inj 50mg/50ml Vl,0407020Q0AAENEN,1.0,221.0,442.0
Pamergan_P 100 Inj 2ml Amp,0407020V0BCAAAI,50.0,147.0,1764.0
Diconal tablets,0407020H0BBAAAB,10.0,3478.0,17390.0
Oxylan 20mg modified-release tablets (Actavis),0407020ADBFAHAG,20.0,140.0,4200.0
Fentanyl 800microgram buccal films sugar free,0407020A0AABVBV,0.8,28.0,2912.0
Opiodur 50micrograms/hour transdermal patches (Zentiva),0407020A0BRAMAF,3.6,584.0,210240.0
Paracodol 8mg/500mg capsules,0407010F0BBAAAB,8.0,2170.0,1736.0
Diamorphine 10mg/5ml oral solution,0407020K0AADIDI,2.0,14796.0,29592.0
Durogesic_Transdermal Patch 100mcg,0407020A0BBADAH,7.2,620.0,446400.0
Sevodyne 15micrograms/hour transdermal patches,0407020B0BMADAK,2.52,60.0,15120.0
Codeine Phos_Suppos 30mg,0407020C0AAASAS,30.0,276.0,828.0
Recivit 400microgram sublingual tablets,0407020A0BTABAZ,0.4,660.0,34320.0
Gppe Tab_Solpadeine,0407010X0AAAJAJ,8.0,1068.0,854.4
Ixyldone 15mg modified-release tablets,0407020ADBTACAS,15.0,1708.0,38430.0
Hydromorphone 20mg/1ml solution for injection ampoules,040702050AAAMAM,20.0,100.0,10000.0
Pentazocine_Lact Inj 30mg/ml 1ml Amp,0407020U0AAAAAA,30.0,84.0,932.4
Methadone HCl_Cap 5mg,0407020M0AABUBU,5.0,1299.0,19485.0
Diamorph HCl_Liq Spec 130mg/5ml,0407020K0AAFNFN,26.0,27000.0,702000.0
Pethidine HCl_Inj 100mg/ml 1ml Amp,0407020V0AAAXAX,100.0,254.0,6096.0
